empresa,arquivo_origem,nomes_planos,caminho_completo
EQUATORIAL S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES (conforme alteração aprovada em Assembleia Geral Ordinária e Extraordinária realizada em 30 de abril de 2024) PLANO DE OPÇÃO DE COMPRA DE AÇÕES O presente Plano de Opção de Compra de Ações""]",./EQUATORIAL S.A/Plano_Remuneracao_2.pdf
EQUATORIAL S.A,Plano_Remuneracao_3.pdf,[],./EQUATORIAL S.A/Plano_Remuneracao_3.pdf
EQUATORIAL S.A,Plano_Remuneracao_4.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES O presente Plano de Opção de Compra de Ações é regido pelas disposições abaixo e pela legislação aplicável""]",./EQUATORIAL S.A/Plano_Remuneracao_4.pdf
EVEN CONSTRUTORA E INCORPORADORA S.A,Item_8-4_FRE.pdf,"[""plano de remuneração baseado em ações do conselho de administração e da diretoria estatutária"", ""Plano de Opção de Compra de Ações da Companhia"", ""plano de remuneração variável da Companhia aprovadas na mesma reunião (\""Plano de Remuneração Variável de 2016"", ""plano de remuneração baseado em ações""]",./EVEN CONSTRUTORA E INCORPORADORA S.A/Item_8-4_FRE.pdf
EVEN CONSTRUTORA E INCORPORADORA S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE INCENTIVO ATRELADO A AÇÕES O presente Plano de Incentivo Atrelado a Ações (“Plano""]",./EVEN CONSTRUTORA E INCORPORADORA S.A/Plano_Remuneracao_1.pdf
EVEN CONSTRUTORA E INCORPORADORA S.A,Plano_Remuneracao_2.pdf,"[""Plano de Remuneração Variável aprovado na Reunião do Conselho de Administração da Companhia realizada em 18 de março de 2016"", ""Plano de Remuneração Variável 2016""]",./EVEN CONSTRUTORA E INCORPORADORA S.A/Plano_Remuneracao_2.pdf
EVEN CONSTRUTORA E INCORPORADORA S.A,Plano_Remuneracao_3.pdf,"[""Plano de Opção de Compra de Ações da Companhia aprovado em Assembleia Geral Extraordinária realizada em 13 de fevereiro de 2007 (“Plano de Opções"", ""Plano de Remuneração Variável aprovado em referida RCA 18"", ""Plano de Opção 2016"", ""Plano de Opção 2016 que haviam sido aprovados na Reunião do Conselho de Administração da Companhia realizada em 18 de abril de 2016 (“RCA 18""]",./EVEN CONSTRUTORA E INCORPORADORA S.A/Plano_Remuneracao_3.pdf
EVEN CONSTRUTORA E INCORPORADORA S.A,Plano_Remuneracao_5.pdf,"[""Plano de Remuneração Variável da Companhia (“Plano de Remuneração Variável"", ""Plano de Opção de Compra de Ações da Companhia aprovado em Assembleia Geral Extraordinária realizada em 13 de fevereiro de 2007 (“Plano de Opção"", ""Plano de Remuneração Variável""]",./EVEN CONSTRUTORA E INCORPORADORA S.A/Plano_Remuneracao_5.pdf
EVEN CONSTRUTORA E INCORPORADORA S.A,Plano_Remuneracao_6.pdf,"[""Plano de Remuneração Variável da Companhia (“Plano de Remuneração Variável"", ""Plano de Opção de Compra de Ações da Companhia aprovado em Assembleia Geral Extraordinária realizada em 13 de fevereiro de 2007 (“Plano de Opção"", ""Plano de Remuneração Variável""]",./EVEN CONSTRUTORA E INCORPORADORA S.A/Plano_Remuneracao_6.pdf
FIBRIA CELULOSE S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OUTORGA DE DIREITOS SOBRE VALORIZAÇÃO DE AÇÕES DE EMISSÃO DA FIBRIA CELULOSE S"", ""plano de outorga de direito de valorização sobre ações da Fibria Celulose S""]",./FIBRIA CELULOSE S.A/Plano_Remuneracao_1.pdf
FLEURY S.A,Item_8-4_FRE.pdf,"[""plano de remuneração baseado em ações do conselho de administração e da diretoria estatutária"", ""plano de remuneração baseado em ações""]",./FLEURY S.A/Item_8-4_FRE.pdf
FLEURY S.A,Plano_Remuneracao_1.pdf,"[""Plano de Opção de Compra de Ações do Ano Fiscal 2016 da Companhia (“Plano""]",./FLEURY S.A/Plano_Remuneracao_1.pdf
FLEURY S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES - ANO FISCAL 2016 FLEURY S"", ""plano de opção de compra de ações do ano fiscal 2016 (“Plano""]",./FLEURY S.A/Plano_Remuneracao_2.pdf
FORNO DE MINAS ALIMENTOS S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES (conforme aprovado na Assembleia Geral Extraordinária da Forno de Minas Alimentos S"", ""Plano de Opção de Compra de Ações (“Plano""]",./FORNO DE MINAS ALIMENTOS S.A/Plano_Remuneracao_1.pdf
GAFISA S.A,Item_8-4_FRE.pdf,"[""Plano de Outorga tem como propósito estabelecer as condições gerais para outorga de um incentivo de longo prazo para diretores estatutários ou não e membros da administração com cargos C-level da Companhia que preencham os requisitos de qualificação"", ""Plano de Opção 2025 foi aprovado mediante Assembleia Geral Extraordinária"", ""Plano de Opção de Compra de Ações 2025 possui um volume global de 10""]",./GAFISA S.A/Item_8-4_FRE.pdf
GAFISA S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OUTORGA DE INCENTIVO DE LONGO PRAZO DA GAFISA S"", ""Plano de Outorga de Incentivo de Longo Prazo foi aprovado pelos acionistas da Gafisa S""]",./GAFISA S.A/Plano_Remuneracao_1.pdf
GAFISA S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES aprovado pela Assembleia Geral Extraordinária realizada em 18 de junho de 2008 e com aditamento aprovado pela Assembleia Geral Extraordinária realizada em 29 de janeiro de 2018 1"", ""Plano de Opção de Compra de Ações da GAFISA S""]",./GAFISA S.A/Plano_Remuneracao_2.pdf
GERDAU S.A,Item_8-4_FRE.pdf,"[""Plano de Incentivo de Longo Prazo (“Plano ILP""]",./GERDAU S.A/Item_8-4_FRE.pdf
GERDAU S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO Definições""]",./GERDAU S.A/Plano_Remuneracao_1.pdf
GERDAU S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO Definições""]",./GERDAU S.A/Plano_Remuneracao_2.pdf
GOL LINHAS AEREAS INTELIGENTES S.A,Item_8-4_FRE.pdf,"[""Plano de Opção de Compra de A""]",./GOL LINHAS AEREAS INTELIGENTES S.A/Item_8-4_FRE.pdf
GOL LINHAS AEREAS INTELIGENTES S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO - PLANO DE AÇÕES RESTRITAS O presente Plano de Incentivo de Longo Prazo - Plano de Ações Restritas é regido pelas disposições abaixo e pela legislação aplicável""]",./GOL LINHAS AEREAS INTELIGENTES S.A/Plano_Remuneracao_1.pdf
GOL LINHAS AEREAS INTELIGENTES S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO"", ""Plano de Incentivo de Longo Prazo""]",./GOL LINHAS AEREAS INTELIGENTES S.A/Plano_Remuneracao_2.pdf
GRANBIO INVESTIMENTOS S.A,Item_8-4_FRE.pdf,"[""Plano de Incentivo de Longo Prazo com Ações Virtuais (\""Plano de Ações Virtuais\"") foi aprovado na Reunião do Conselho de Administração da Companhia"", ""Plano de Ações Virtuais estabelece as condições para a concessão pela Companhia de incentivos financeiros vinculados à valorização das ações de emissão da Companhia (\""Ações Virtuais\"") aos beneficiários do Plano de Ações Virtuais (\""Beneficiários"", ""Plano de Ações Virtuais e todo e qualquer pagamento realizado aos Beneficiários nos termos do Plano de Ações Virtuais será única e exclusivamente em moeda corrente"", ""Plano de Ações Virtuais"", ""Plano de Ações Virtuais (\""Plano\"") foi instituído com objetivo de atrair""]",./GRANBIO INVESTIMENTOS S.A/Item_8-4_FRE.pdf
GRANBIO INVESTIMENTOS S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO DA GRANBIO INVESTIMENTOS S""]",./GRANBIO INVESTIMENTOS S.A/Plano_Remuneracao_1.pdf
GRUPO CASAS BAHIA S.A,Item_8-4_FRE.pdf,"[""Plano de remuneração baseado em ações do conselho de administração e diretoria estatutária A Companhia possui em aberto três planos de remuneração baseada em ações"", ""plano de outorga de opções e dois planos de outorga de ações restritas"", ""Plano de Remuneração Baseado em Ações da Companhia (“Plano de Ações Restritas 2022"", ""Plano de Opção de Compra de Ações para executivos chave da Companhia (“Plano de Opções 2021"", ""Plano de Remuneração Baseado em Ações (“Plano de Ações Restritas 2021"", ""Plano de Opção de Compra de Ações para executivos chave da Companhia (“Plano de Opções 2019"", ""Plano de Ações Restritas 2022"", ""Plano de remuneração baseado em ações"", ""Plano de Remuneração Baseado em Ações""]",./GRUPO CASAS BAHIA S.A/Item_8-4_FRE.pdf
GRUPO CASAS BAHIA S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE REMUNERAÇÃO BASEADO EM AÇÕES Aprovado na Assembleia Geral de Acionistas realizada em 27 de abril de 2021 1"", ""Plano de Remuneração Baseado em Ações 1"", ""Plano de Remuneração Baseado em Ações da Via Varejo S"", ""Plano de Ações"", ""Plano de Ações os empregados da Companhia que sejam considerados profissionais estratégicos (“Participantes"", ""Plano de Ações 3"", ""Plano de Ações será administrado pelo Conselho de Administração da Companhia"", ""Plano de Ações ou"", ""Plano de Ações e"", ""PLANO DE REMUNERAÇÃO BASEADO EM AÇÕES"", ""Plano de Remuneração Baseado em Ações""]",./GRUPO CASAS BAHIA S.A/Plano_Remuneracao_1.pdf
GRUPO CASAS BAHIA S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES Aprovado na Assembleia Geral de Acionistas realizada em 27 de abril de 2021 1"", ""Plano de Opção de Compra de Ações da Via Varejo S""]",./GRUPO CASAS BAHIA S.A/Plano_Remuneracao_2.pdf
GRUPO CASAS BAHIA S.A,Plano_Remuneracao_3.pdf,[],./GRUPO CASAS BAHIA S.A/Plano_Remuneracao_3.pdf
GRUPO CASAS BAHIA S.A,Plano_Remuneracao_5.pdf,[],./GRUPO CASAS BAHIA S.A/Plano_Remuneracao_5.pdf
GRUPO CASAS BAHIA S.A,Plano_Remuneracao_6.pdf,[],./GRUPO CASAS BAHIA S.A/Plano_Remuneracao_6.pdf
GRUPO DE MODA SOMA S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE INCENTIVO BASEADO EM AÇÕES APROVADO EM AGE (03"", ""Plano de Incentivo Baseado em Ações do Grupo de Moda Soma S"", ""PLANO DE INCENTIVO BASEADO EM AÇÕES"", ""Plano de Incentivo Baseado em Ações""]",./GRUPO DE MODA SOMA S.A/Plano_Remuneracao_1.pdf
GRUPO MULTI S.A,Item_8-4_FRE.pdf,"[""Plano de remuneração baseado em ações do conselho de administração e da diretoria estatutária Não aplicável"", ""Plano de remuneração baseado em ações""]",./GRUPO MULTI S.A/Item_8-4_FRE.pdf
GRUPO MULTI S.A,Plano_Remuneracao_1.pdf,[],./GRUPO MULTI S.A/Plano_Remuneracao_1.pdf
GRUPO SBF S.A,Item_8-4_FRE.pdf,"[""Plano de Opção de Compra de Ações da Companhia""]",./GRUPO SBF S.A/Item_8-4_FRE.pdf
GRUPO SBF S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES - 2019 1"", ""Plano de Opção de Compra de Ações (o “Plano""]",./GRUPO SBF S.A/Plano_Remuneracao_1.pdf
GUARARAPES CONFECCOES S.A,Item_8-4_FRE.pdf,"[""Plano de Opção de Compra de Ações vigente""]",./GUARARAPES CONFECCOES S.A/Item_8-4_FRE.pdf
GUARARAPES CONFECCOES S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES aprovado pela Assembleia Geral Extraordinária realizada em 11 de dezembro de 2019 e aditado pela Assembleia Geral Extraordinária realizada em 30 de março de 2022 GUARARAPES CONFECÇÕES S"", ""Plano de Opção de Compra de Ações da Guararapes Confecções S""]",./GUARARAPES CONFECCOES S.A/Plano_Remuneracao_1.pdf
GUARARAPES CONFECCOES S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES aprovado pela Assembleia Geral Extraordinária realizada em 11 de dezembro de 2019 GUARARAPES CONFECÇÕES S"", ""Plano de Opção de Compra de Ações da Guararapes Confecções S""]",./GUARARAPES CONFECCOES S.A/Plano_Remuneracao_2.pdf
HAPVIDA PARTICIPACOES E INVESTIMENTOS S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE AÇÕES HÍBRIDAS PLANO DE AÇÕES HÍBRIDAS DA HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S"", ""PLANO DE AÇÕES HÍBRIDAS DA HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S"", ""Plano de Ações Híbridas da Hapvida Participações e Investimentos S""]",./HAPVIDA PARTICIPACOES E INVESTIMENTOS S.A/Plano_Remuneracao_1.pdf
HAPVIDA PARTICIPACOES E INVESTIMENTOS S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE PAGAMENTO BASEADO EM AÇÕES"", ""Plano de Pagamento Baseado em Ações""]",./HAPVIDA PARTICIPACOES E INVESTIMENTOS S.A/Plano_Remuneracao_2.pdf
HAPVIDA PARTICIPACOES E INVESTIMENTOS S.A,Plano_Remuneracao_3.pdf,[],./HAPVIDA PARTICIPACOES E INVESTIMENTOS S.A/Plano_Remuneracao_3.pdf
HAPVIDA PARTICIPACOES E INVESTIMENTOS S.A,Plano_Remuneracao_4.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES PLANO DE OPÇÃO DE COMPRA DE AÇÕES DE 2021 DA HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S"", ""Plano de Opção de Compra de Ações é regido pelas disposições abaixo e pela legislação aplicável""]",./HAPVIDA PARTICIPACOES E INVESTIMENTOS S.A/Plano_Remuneracao_4.pdf
HAPVIDA PARTICIPACOES E INVESTIMENTOS S.A,Plano_Remuneracao_5.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES PLANO DE OPÇÃO DE COMPRA DE AÇÕES DE 2021 DA HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S"", ""Plano de Opção de Compra de Ações é regido pelas disposições abaixo e pela legislação aplicável""]",./HAPVIDA PARTICIPACOES E INVESTIMENTOS S.A/Plano_Remuneracao_5.pdf
HELBOR EMPREENDIMENTOS S.A,Item_8-4_FRE.pdf,"[""Plano de Incentivo de Longo Prazo da Companhia""]",./HELBOR EMPREENDIMENTOS S.A/Item_8-4_FRE.pdf
HELBOR EMPREENDIMENTOS S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO DA HELBOR EMPREENDIMENTOS S"", ""plano de incentivo de longo prazo Plano instituído de acordo com a legislação e regulamentação aplicáveis""]",./HELBOR EMPREENDIMENTOS S.A/Plano_Remuneracao_1.pdf
HIDROVIAS DO BRASIL S.A,Item_8-4_FRE.pdf,"[""Plano de remuneração baseado em ações"", ""plano de remuneração baseado em ações do conselho de administração e da diretoria estatutária"", ""Plano de Incentivo de Longo Prazo com Ações Restritas (ILP) O Plano de Incentivo de Longo Prazo da Hidrovias do Brasil S"", ""plano de remuneração baseado em ações""]",./HIDROVIAS DO BRASIL S.A/Item_8-4_FRE.pdf
HIDROVIAS DO BRASIL S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO BASEADO EM AÇÕES DA HIDROVIAS DO BRASIL S"", ""PLANO DE INCENTIVO DE LONGO PRAZO BASEADO EM AÇÕES O presente Plano de Incentivo de Longo Prazo Baseado em Ações é regido pelas disposições abaixo e pela legislação aplicável"", ""PLANO DE INCENTIVO DE LONGO PRAZO BASEADO EM AÇÕES"", ""PLANO DE INCENTIVO DE LONGO PRAZO BASEADO EM AÇÕES O presente Plano de Incentivo de Longo Prazo Baseado em Ações""]",./HIDROVIAS DO BRASIL S.A/Plano_Remuneracao_1.pdf
HIDROVIAS DO BRASIL S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES DA HIDROVIAS DO BRASIL S"", ""PLANO DE OPÇÃO DE COMPRA DE AÇÕES O presente Plano de Opção de Compra de Ações é regido pelas disposições abaixo e pela legislação aplicável""]",./HIDROVIAS DO BRASIL S.A/Plano_Remuneracao_2.pdf
HIDROVIAS DO BRASIL S.A,Plano_Remuneracao_3.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO COM AÇÕES RESTRITAS DA HIDROVIAS DO BRASIL S"", ""Plano de Incentivo de Longo Prazo com Ações Restritas é regido pelas disposições abaixo""]",./HIDROVIAS DO BRASIL S.A/Plano_Remuneracao_3.pdf
HIDROVIAS DO BRASIL S.A,Plano_Remuneracao_4.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES DA HIDROVIAS S"", ""Plano de Opção de Compra de Ações é regido pelas disposições abaixo e pela legislação aplicável""]",./HIDROVIAS DO BRASIL S.A/Plano_Remuneracao_4.pdf
HOSPITAL MATER DEI S.A,Item_8-4_FRE.pdf,"[""plano de remuneração baseado em ações do conselho de administração e diretoria estatutária"", ""Plano de Opção de Compra de Ações de emissão da nossa Companhia (“Plano"", ""plano de remuneração baseado em ações""]",./HOSPITAL MATER DEI S.A/Item_8-4_FRE.pdf
HOSPITAL MATER DEI S.A,Plano_Remuneracao_1.pdf,[],./HOSPITAL MATER DEI S.A/Plano_Remuneracao_1.pdf
HOSPITAL MATER DEI S.A,Plano_Remuneracao_2.pdf,[],./HOSPITAL MATER DEI S.A/Plano_Remuneracao_2.pdf
HOUSI S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES DA HOUSI S"", ""Plano de Opção de Compra de Ações da Housi S""]",./HOUSI S.A/Plano_Remuneracao_1.pdf
HUMBERG AGRIBRASIL COM. E EXPORT. DE GRÃOS S.A,Plano_Remuneracao_1.pdf,[],./HUMBERG AGRIBRASIL COM. E EXPORT. DE GRÃOS S.A/Plano_Remuneracao_1.pdf
HYPERA S.A,Item_8-4_FRE.pdf,"[""Plano de Remuneração Baseado em Ações do Conselho de Administração e Diretoria Estatutária (a) Termos e Condições Gerais Plano de Opção de Compra de Ações Atualmente"", ""Plano de Outorga de Ações Restritas O Plano de Outorga de Ações Restritas (“Plano de Ações Restritas"", ""Plano de Remuneração Baseado em Ações""]",./HYPERA S.A/Item_8-4_FRE.pdf
HYPERA S.A,Plano_Remuneracao_2.pdf,[],./HYPERA S.A/Plano_Remuneracao_2.pdf
HYPERA S.A,Plano_Remuneracao_4.pdf,[],./HYPERA S.A/Plano_Remuneracao_4.pdf
HYPERA S.A,Plano_Remuneracao_5.pdf,[],./HYPERA S.A/Plano_Remuneracao_5.pdf
HYPERA S.A,Plano_Remuneracao_6.pdf,"[""PLANO DE OUTORGA DE AÇÕES RESTRITAS PLANO DE OUTORGA DE AÇÕES RESTRITAS O presente Plano de Outorga de Ações Restritas é regido pelas disposições abaixo""]",./HYPERA S.A/Plano_Remuneracao_6.pdf
IGUA SANEAMENTO S.A,Item_8-4_FRE.pdf,"[""Plano de remuneração baseado em ações em relação ao plano de remuneração baseado em ações do conselho de administração e da diretoria estatutária"", ""Plano de Opção de Compra de Ações 2018 (“PLANO 1"", ""Plano de Opção de Compra de Ações 2020 (“PLANO 2"", ""Plano de Opção de Compras de Ações 2022 (“PLANO 3"", ""Plano de remuneração baseado em ações em relação ao plano de remuneração baseado em ações""]",./IGUA SANEAMENTO S.A/Item_8-4_FRE.pdf
INFRACOMMERCE CXAAS S.A,Item_8-4_FRE.pdf,"[""Plano de remuneração baseado em ações"", ""plano de remuneração baseado em ações do conselho de administração e da diretoria estatutária"", ""plano de remuneração baseado em ações""]",./INFRACOMMERCE CXAAS S.A/Item_8-4_FRE.pdf
INFRACOMMERCE CXAAS S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OUTORGA DE OPÇÃO DE COMPRA DE AÇÕES DA INFRACOMMERCE CXAAS S"", ""PLANO DE OUTORGA DE OPÇÃO DE COMPRA DE AÇÕES O presente Plano de Outorga de Opção de Compra de Ações é regido pelas disposições abaixo e pela legislação aplicável""]",./INFRACOMMERCE CXAAS S.A/Plano_Remuneracao_1.pdf
INFRACOMMERCE CXAAS S.A,Plano_Remuneracao_2.pdf,"[""Plano de Opção de Compra de Ações Adotado em 19 de fevereiro de 2021 2 SUMÁRIO 1"", ""PLANO DE OPÇÃO DE COMPRA DE AÇÕES (aprovado na Assembleia Geral Extraordinária da INFRACOMMERCE CXAAS S"", ""Plano de Opção de Compra de Ações (“Plano""]",./INFRACOMMERCE CXAAS S.A/Plano_Remuneracao_2.pdf
INSTITUTO HERMES PARDINI S.A,Plano_Remuneracao_1.pdf,"[""Plano de Incentivo e Retenção Baseado em Ações (\""Plano"", ""Plano de Incentivo e Retenção Baseado em Ações (\""Programa"", ""Plano de Incentivo e Retenção Baseado em Ações""]",./INSTITUTO HERMES PARDINI S.A/Plano_Remuneracao_1.pdf
INSTITUTO HERMES PARDINI S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE INCENTIVO E RETENÇÃO BASEADO EM AÇÕES INSTITUTO HERMES PARDINI S"", ""Plano de Incentivo e Retenção Baseado em Ações do Instituto Hermes Pardini S"", ""PLANO DE INCENTIVO E RETENÇÃO BASEADO EM AÇÕES"", ""Plano de Incentivo e Retenção Baseado em Ações""]",./INSTITUTO HERMES PARDINI S.A/Plano_Remuneracao_2.pdf
INSTITUTO HERMES PARDINI S.A,Plano_Remuneracao_3.pdf,"[""PLANO DE OUTORGA DE OPÇÃO DE COMPRA DE AÇÕES 1"", ""Plano de Outorga de Opções de Compra de Ações (“Plano""]",./INSTITUTO HERMES PARDINI S.A/Plano_Remuneracao_3.pdf
INTELBRAS S.A. IND DE TELEC ELETRONICA BRASILEIRA,Plano_Remuneracao_1.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO 1"", ""plano de incentivo de Longo Prazo para Administradores e Gestores INTELBRAS (“PLANO ILP""]",./INTELBRAS S.A. IND DE TELEC ELETRONICA BRASILEIRA/Plano_Remuneracao_1.pdf
INTELBRAS S.A. IND DE TELEC ELETRONICA BRASILEIRA,Plano_Remuneracao_2.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO 1"", ""plano de incentivo de Longo Prazo para Administradores e Gestores INTELBRAS (“PLANO ILP""]",./INTELBRAS S.A. IND DE TELEC ELETRONICA BRASILEIRA/Plano_Remuneracao_2.pdf
INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A,Item_8-4_FRE.pdf,"[""Plano de remuneração baseado em ações do conselho de administração e diretoria estatutária - Plano de opções (a) termos e condições gerais A Companhia possui seis planos de opção de compra de ações"", ""Plano de Opção de Compra de Ações"", ""Plano de Opção 2015"", ""Plano de Opção 2017"", ""Plano de Opção 2019"", ""Plano de Opção 2021"", ""Plano de Incentivo de Longo Prazo Mediante Outorga de Opções de Compra de Ações - Plano 2023"", ""Plano de Opção 2023"", ""Plano de Incentivo de Longo Prazo Mediante Outorga de Opções de Compra de Ações"", ""Plano de Opção 2021 e o Plano de Opção 2023"", ""plano de outorga de ações aprovado em Assembleia Geral Ordinária e Extraordinária da Companhia realizada em 30 de abril de 2021 denominado “Plano de Outorga de Ações"", ""Plano de remuneração baseado em ações""]",./INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A/Item_8-4_FRE.pdf
INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO MEDIANTE OUTORGA DE OPÇÕES DE COMPRA DE AÇÕES"", ""Plano de Incentivo de Longo Prazo Mediante Outorga de Opções de Compra de Ações"", ""plano de incentivo de longo prazo""]",./INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A/Plano_Remuneracao_1.pdf
